Frame,Timestamp,HMD_x,HMD_y,HMD_z,HMD_rot_x,HMD_rot_y,HMD_rot_z,HandR_x,HandR_y,HandR_z,HandR_rot_x,HandR_rot_y,HandR_rot_z,HandL_x,HandL_y,HandL_z,HandL_rot_x,HandL_rot_y,HandL_rot_z,Velocity_HandR_x,Velocity_HandR_y,Velocity_HandR_z,Velocity_HandL_x,Velocity_HandL_y,Velocity_HandL_z,Distance,Zone,Status
3150,88.0328,4.9906,2.0653,4.4192,21.3998,161.8546,0.9308,-0.6268,1.1833,-0.5655,14.4252,134.8537,187.1843,-0.1786,0.9905,-0.7998,341.5356,257.4303,248.6864,-0.059,-0.054,0.0985,-0.0152,-0.0183,0.0518,0.4916,Near,Stop
3151,88.0605,4.989,2.0648,4.4177,21.4284,161.9827,0.9926,-0.6272,1.1825,-0.5642,15.051,134.665,187.0855,-0.1796,0.9883,-0.7976,340.7245,257.1982,248.1469,-0.0143,-0.0279,0.046,-0.0371,-0.0784,0.0793,0.4932,Near,Stop
3152,88.0873,4.9877,2.0642,4.4164,21.6755,162.1088,1.0039,-0.6274,1.1823,-0.564,15.91,135.5752,185.6682,-0.1818,0.9865,-0.7954,339.8559,257.104,247.3782,-0.01,-0.0088,0.0101,-0.0799,-0.068,0.0821,0.4945,Near,Stop
3153,88.1136,4.9866,2.0637,4.4158,21.8888,162.2404,1.0331,-0.6278,1.1822,-0.5638,16.5264,135.5644,183.5601,-0.1839,0.9853,-0.7938,339.076,258.587,245.8654,-0.014,-0.0019,0.0046,-0.0817,-0.0479,0.0609,0.4955,Near,Stop
3154,88.1421,4.9862,2.0638,4.4152,22.0274,162.383,0.9368,-0.6282,1.182,-0.5636,16.9197,135.4306,182.059,-0.1856,0.9842,-0.7924,338.6174,259.2994,244.8472,-0.0143,-0.0056,0.0084,-0.0592,-0.0365,0.0514,0.4959,Near,Stop
3155,88.1696,4.9863,2.0638,4.4149,21.9448,162.3407,0.9612,-0.6289,1.1822,-0.5637,13.962,134.1396,180.7666,-0.1888,0.9832,-0.7915,338.3254,259.6995,244.3159,-0.0237,0.0069,-0.0049,-0.1181,-0.0371,0.0319,0.4959,Near,Stop
3156,88.1967,4.9867,2.0638,4.4148,21.9802,162.2418,0.8996,-0.629,1.1824,-0.5641,13.6171,134.6955,180.8143,-0.1929,0.9836,-0.7923,337.2943,260.6717,244.1841,-0.0032,0.0079,-0.0152,-0.1482,0.0156,-0.0287,0.4955,Near,Stop
3157,88.2284,4.9868,2.0636,4.4145,22.1523,162.2803,0.8269,-0.629,1.1828,-0.5649,16.9544,135.7506,180.0105,-0.1979,0.9845,-0.7951,335.5491,262.1082,244.2615,0.0,0.0099,-0.0251,-0.1581,0.0278,-0.0884,0.4953,Near,Stop
3158,88.2557,4.988,2.0636,4.4149,22.2555,162.2955,0.9163,-0.6288,1.184,-0.5672,20.5192,138.6897,182.4706,-0.2026,0.9866,-0.7993,334.538,263.1866,243.6302,0.0061,0.0438,-0.0809,-0.1718,0.0785,-0.1562,0.4941,Near,Stop
3159,88.28,4.9903,2.0641,4.4162,22.3862,162.3383,1.0488,-0.6287,1.1851,-0.5693,22.7106,140.4715,183.5612,-0.2062,0.9882,-0.8024,333.8464,263.8442,243.183,0.0046,0.0462,-0.0873,-0.1497,0.0633,-0.1254,0.4919,Near,Stop
3160,88.3083,4.9919,2.0644,4.4174,22.5313,162.5957,1.1393,-0.6286,1.1872,-0.5718,22.4081,141.9874,184.152,-0.212,0.9904,-0.8049,332.454,264.1903,243.5779,0.0029,0.0762,-0.0887,-0.207,0.0796,-0.0901,0.4903,Near,Stop
3161,88.3365,4.9942,2.0648,4.4184,22.5971,162.7813,1.2639,-0.6278,1.1907,-0.5741,19.17,140.1275,183.6957,-0.2178,0.9933,-0.8084,331.1549,263.8812,242.44,0.0274,0.1243,-0.0806,-0.2042,0.1026,-0.1221,0.488,Near,Stop
3162,88.3654,4.9967,2.0651,4.4198,22.5636,162.9404,1.4537,-0.6279,1.193,-0.5738,18.9644,135.7085,182.8826,-0.224,0.9961,-0.8097,329.3951,264.7448,241.601,-0.0015,0.0769,0.0075,-0.2127,0.0943,-0.0471,0.4854,Near,Stop
3163,88.3938,4.9995,2.0656,4.4215,22.4753,163.1497,1.6396,-0.6279,1.1949,-0.5737,18.8836,132.1431,182.1694,-0.2279,0.9978,-0.8101,327.7345,264.3681,242.1995,-0.0022,0.0668,0.0051,-0.1369,0.0622,-0.0117,0.4827,Near,Stop
3164,88.4208,6.03,2.0661,2.1562,22.4135,90.2449,1.6736,-0.6267,1.1962,-0.5734,19.683,131.0395,184.3226,-0.2303,0.9975,-0.8108,328.55,263.329,242.9245,0.0451,0.0508,0.0119,-0.0896,-0.0125,-0.028,1.2539,Far,Move
3165,88.4467,6.0287,2.0662,2.1602,22.3689,90.6039,1.8013,-0.6245,1.1972,-0.5731,20.7072,131.8445,186.0745,-0.2323,0.9992,-0.8116,327.63,264.2602,242.155,0.0854,0.0378,0.0088,-0.0798,0.0642,-0.0303,1.25,Far,Stop
3166,88.4727,6.0267,2.0663,2.1647,22.3212,90.9223,1.9343,-0.6224,1.1982,-0.5729,21.3692,131.9942,187.0819,-0.2345,1.0007,-0.8124,326.7211,264.932,241.5663,0.0808,0.0377,0.0078,-0.0831,0.0588,-0.0308,1.2455,Far,Stop
3167,88.5001,6.0242,2.0657,2.1695,22.2721,91.3323,1.8291,-0.6163,1.197,-0.572,19.1502,133.258,186.3296,-0.2354,1.0018,-0.8124,330.1948,266.196,242.6477,0.2235,-0.0436,0.0347,-0.0324,0.0394,0.0002,1.2407,Far,Stop
3168,88.5301,6.0214,2.0652,2.1746,22.2727,91.975,1.7551,-0.6105,1.196,-0.5711,18.1569,133.7952,186.1617,-0.2365,1.0029,-0.8125,331.3135,266.8171,242.9861,0.1918,-0.0328,0.0291,-0.0388,0.0371,-0.0043,1.2355,Far,Stop
3169,88.5607,6.018,2.0647,2.1806,22.2168,92.8073,1.8345,-0.6024,1.1941,-0.5699,16.116,132.8679,185.0988,-0.2358,1.0039,-0.8131,331.6938,266.0749,243.6212,0.2665,-0.0621,0.0384,0.023,0.0323,-0.0195,1.2295,Far,Stop
3170,88.5891,6.0141,2.0646,2.1873,22.2272,93.6,1.76,-0.5933,1.192,-0.5689,14.9494,130.9046,184.1953,-0.2341,1.0054,-0.8144,331.9409,266.8478,243.7122,0.318,-0.0755,0.0382,0.0616,0.0542,-0.0448,1.2229,Far,Stop
3171,88.6121,6.0093,2.0641,2.1944,22.2029,94.7176,1.7545,-0.587,1.1905,-0.5681,14.1822,129.8539,183.7727,-0.2325,1.007,-0.8157,332.2027,267.7098,243.8116,0.2743,-0.0621,0.0331,0.0699,0.0704,-0.0578,1.2157,Far,Stop
3172,88.6413,6.0045,2.0638,2.2018,22.2899,96.0384,1.874,-0.5774,1.1892,-0.5665,14.4046,128.4545,184.5386,-0.2303,1.0076,-0.8175,333.2829,269.4512,244.5705,0.3303,-0.0443,0.0553,0.0753,0.019,-0.0608,1.2083,Far,Stop
3173,88.6684,5.9995,2.0644,2.2091,22.1122,97.8143,2.1973,-0.565,1.1885,-0.5655,14.4608,125.5716,185.8316,-0.2281,1.0069,-0.8199,335.6069,269.3834,245.7444,0.4588,-0.0288,0.0367,0.0802,-0.0269,-0.0887,1.2011,Far,Stop
3174,88.6959,5.994,2.0644,2.2171,21.7562,100.0871,2.6188,-0.5493,1.1879,-0.5652,14.9813,124.7778,186.0189,-0.2237,1.0065,-0.8237,336.3598,268.625,246.5383,0.5709,-0.0189,0.0097,0.1613,-0.0119,-0.1373,1.193,Far,Stop
3175,88.7288,5.9884,2.064,2.2255,21.4934,102.0832,3.0622,-0.5312,1.1871,-0.5669,17.1111,125.2123,186.0125,-0.2188,1.0064,-0.8276,337.0198,268.8523,247.2254,0.5479,-0.0246,-0.0503,0.1483,-0.0047,-0.1193,1.1847,Far,Move
3176,88.7542,5.9826,2.0643,2.2342,21.0721,104.4855,3.545,-0.5136,1.183,-0.5683,20.8119,125.5078,185.3716,-0.2152,1.0061,-0.8316,338.0035,271.1021,248.0536,0.6944,-0.163,-0.0544,0.1401,-0.0118,-0.1573,1.1759,Far,Move
3177,88.7801,5.9769,2.0644,2.2434,20.7399,106.8366,3.9301,-0.5008,1.1763,-0.5663,29.8927,124.025,182.2727,-0.2119,1.0047,-0.8358,339.974,272.3095,248.166,0.4914,-0.2576,0.0737,0.1304,-0.0527,-0.1624,1.1668,Far,Move
3178,88.8077,5.9713,2.0651,2.2528,20.606,109.2066,4.1217,-0.4906,1.1721,-0.5653,34.5516,122.8488,180.4793,-0.2091,1.0037,-0.8393,341.1393,273.1245,248.4401,0.3734,-0.1538,0.0394,0.1001,-0.0357,-0.1251,1.1574,Far,Move
3179,88.835,5.9656,2.0674,2.2618,19.881,111.9342,4.5896,-0.4811,1.1656,-0.561,54.2801,120.5531,174.788,-0.2041,1.0014,-0.8442,340.9486,280.033,247.1098,0.3475,-0.2361,0.1574,0.1844,-0.0853,-0.1793,1.1484,Far,Move
3180,88.8644,5.9592,2.07,2.2713,18.711,114.9375,5.337,-0.4708,1.1604,-0.558,63.9861,116.7751,169.5996,-0.1996,0.9995,-0.8486,341.2752,283.4629,246.7095,0.3481,-0.1791,0.1022,0.1514,-0.0645,-0.1523,1.1389,Far,Move
3181,88.8938,5.9523,2.0725,2.2808,17.9601,117.7792,5.814,-0.4537,1.1584,-0.5634,72.0663,114.3867,165.9631,-0.192,0.9975,-0.8558,342.238,288.458,245.5558,0.5807,-0.0681,-0.1848,0.2575,-0.0692,-0.2431,1.1294,Far,Move
3182,88.9242,5.9449,2.0744,2.2903,17.015,120.6506,6.2251,-0.429,1.1615,-0.5643,80.5184,94.284,142.8942,-0.1834,0.9957,-0.8637,341.0857,292.4429,246.4597,0.8146,0.1026,-0.0294,0.2838,-0.0568,-0.2592,1.12,Far,Move
3183,88.9472,5.9375,2.0769,2.3003,15.9077,123.2149,6.7928,-0.4112,1.1622,-0.5647,83.5492,39.9884,86.3644,-0.1769,0.9944,-0.8698,340.4716,295.6391,247.0194,0.7754,0.0308,-0.0195,0.2845,-0.0596,-0.265,1.11,Far,Move
3184,88.9735,5.9309,2.0788,2.3098,14.7911,125.0515,6.8756,-0.3913,1.1683,-0.5744,79.2282,3.7954,48.175,-0.1714,0.9962,-0.8761,340.0183,296.1888,248.6424,0.7561,0.231,-0.3664,0.2061,0.0687,-0.2418,1.1005,Far,Move
3185,89.0015,5.9252,2.0799,2.3192,13.6471,126.4932,6.8141,-0.3745,1.1693,-0.5806,70.2114,350.1154,31.4127,-0.1666,0.9969,-0.88,341.3537,295.8079,248.4442,0.5975,0.0377,-0.2233,0.1745,0.0272,-0.1374,1.0912,Far,Move
3186,89.0311,5.9187,2.0807,2.3282,12.7327,127.7614,6.5338,-0.3586,1.1697,-0.5851,64.556,347.1123,26.5694,-0.1618,0.9973,-0.8839,342.4919,296.2675,248.3993,0.5376,0.0124,-0.1516,0.1619,0.0138,-0.1343,1.0821,Far,Move
3187,89.0615,5.913,2.0809,2.3368,12.6438,128.9698,6.3855,-0.3471,1.1677,-0.5891,58.1233,344.6292,20.567,-0.1561,0.9971,-0.8877,342.9924,295.7978,247.6094,0.3796,-0.0638,-0.1302,0.1869,-0.0093,-0.1234,1.0736,Far,Move
3188,89.09,5.9077,2.082,2.344,12.8107,129.6449,6.8211,-0.3394,1.1628,-0.5914,54.3998,345.5443,18.141,-0.1496,0.9983,-0.8948,342.7113,296.6547,247.4497,0.2709,-0.1729,-0.0824,0.2262,0.0417,-0.2474,1.0664,Far,Stop
3189,89.1118,5.9019,2.0835,2.3505,12.6954,130.3102,6.9648,-0.3343,1.1632,-0.5925,53.4016,346.0493,16.7954,-0.1414,0.9979,-0.9038,342.4144,296.3907,247.7563,0.2327,0.0167,-0.0481,0.3775,-0.0152,-0.416,1.0599,Far,Stop
3190,89.1413,5.8968,2.0851,2.3563,12.8053,131.1183,6.8377,-0.3297,1.1688,-0.5902,52.8306,347.3167,14.8949,-0.1319,0.9981,-0.9157,342.2513,297.4992,248.4545,0.1545,0.1925,0.0782,0.3227,0.0078,-0.4035,1.0542,Far,Stop
3191,89.1693,5.8914,2.0863,2.3604,13.1413,132.0325,6.3783,-0.3267,1.1772,-0.5876,53.2821,347.9058,12.6169,-0.1209,0.9951,-0.9295,341.8941,297.2885,249.496,0.1078,0.2979,0.0913,0.392,-0.1075,-0.4931,1.0502,Far,Stop
3192,89.1966,5.8857,2.0868,2.3635,13.4372,133.5227,5.9955,-0.3215,1.1843,-0.5859,52.72,348.3434,10.6041,-0.1117,0.9931,-0.9408,341.7077,297.3961,250.3169,0.1917,0.2614,0.0627,0.339,-0.0739,-0.4123,1.0471,Far,Stop
3193,89.2272,5.8809,2.0877,2.3661,13.3667,134.8729,5.7516,-0.3172,1.1903,-0.5824,53.5244,349.6017,7.6932,-0.1039,0.9896,-0.9517,340.2956,298.9281,250.0484,0.1412,0.1958,0.1156,0.255,-0.1159,-0.3579,1.0444,Far,Stop
3194,89.2563,5.8768,2.0881,2.3674,13.2392,136.1746,5.3335,-0.3119,1.195,-0.5782,55.2765,349.1194,4.2547,-0.0995,0.9842,-0.9593,340.1631,300.1494,249.4082,0.1813,0.1611,0.145,0.1479,-0.1839,-0.2585,1.0432,Far,Stop
3195,89.2822,5.8732,2.0883,2.3676,13.2238,137.4769,4.9869,-0.3068,1.198,-0.5727,55.2043,346.0942,358.7371,-0.0999,0.9809,-0.9642,340.9651,303.6452,248.3785,0.1961,0.1165,0.2101,-0.0126,-0.1298,-0.1926,1.0429,Far,Stop
3196,89.3082,5.8703,2.0901,2.3681,12.8707,138.4699,4.7506,-0.3019,1.2021,-0.5678,53.6726,344.4513,356.9192,-0.1014,0.9798,-0.9673,342.4665,305.1123,248.0112,0.191,0.1563,0.1912,-0.06,-0.0408,-0.1161,1.0425,Far,Stop
3197,89.3342,5.8673,2.091,2.3682,12.6693,139.2217,4.6128,-0.2985,1.2069,-0.5633,52.2114,346.3429,0.222,-0.1039,0.9786,-0.9695,342.5612,305.0789,248.5569,0.1302,0.1854,0.172,-0.096,-0.0473,-0.0853,1.0425,Far,Stop
3198,89.3617,5.8642,2.0913,2.3672,12.528,139.8888,4.5621,-0.2944,1.2115,-0.5593,51.3422,346.7922,0.1787,-0.1053,0.9771,-0.9728,342.7354,305.5587,248.8239,0.1479,0.1674,0.1465,-0.0516,-0.0542,-0.1204,1.0434,Far,Stop
3199,89.3939,5.8617,2.0918,2.3651,12.6091,140.5242,4.3569,-0.2935,1.214,-0.5558,49.7701,351.6034,5.4028,-0.1093,0.9759,-0.9753,342.3917,304.9243,248.4465,0.0272,0.0761,0.1083,-0.1227,-0.0378,-0.0783,1.0455,Far,Stop
3200,89.4274,5.8592,2.0919,2.3624,12.6615,141.306,4.0568,-0.2932,1.2142,-0.5529,47.9339,355.2432,9.1544,-0.1129,0.9742,-0.9765,341.0393,305.0992,248.4948,0.0098,0.008,0.084,-0.1072,-0.0505,-0.0361,1.0482,Far,Stop
3201,89.4522,5.8565,2.0912,2.3575,13.0096,142.451,4.1152,-0.2934,1.2136,-0.5513,48.0157,356.453,9.9387,-0.1168,0.9735,-0.9756,338.3,305.3592,248.8616,-0.0078,-0.0249,0.0679,-0.1576,-0.0253,0.0352,1.0531,Far,Stop
3202,89.4769,5.8538,2.0891,2.3525,13.5161,143.6187,4.0938,-0.2935,1.2127,-0.5502,49.1324,358.3926,11.5046,-0.121,0.9739,-0.9743,336.5417,305.6262,248.907,-0.0046,-0.0367,0.0425,-0.1687,0.0145,0.0546,1.0581,Far,Stop
3203,89.5013,5.8513,2.0863,2.3469,14.6196,144.7829,3.8788,-0.2933,1.2121,-0.5489,49.1622,359.9209,12.5655,-0.1246,0.974,-0.9737,335.2897,305.9967,248.9498,0.0099,-0.0238,0.053,-0.1499,0.0038,0.0261,1.0637,Far,Stop
3204,89.5296,5.8487,2.0837,2.3404,15.9682,146.1524,3.7944,-0.2932,1.2119,-0.5486,50.6631,1.0259,13.0396,-0.1279,0.9741,-0.9722,335.1202,306.153,248.736,0.0022,-0.0098,0.0109,-0.1171,0.0049,0.0501,1.0701,Far,Stop
3205,89.5588,5.8461,2.0802,2.3337,17.3822,147.4421,3.973,-0.293,1.2114,-0.5487,52.4242,2.6953,14.368,-0.1315,0.9739,-0.9703,334.6667,307.5431,248.2472,0.0083,-0.016,-0.0029,-0.1209,-0.0062,0.0683,1.0766,Far,Stop
3206,89.5863,5.8436,2.0783,2.3259,18.8252,148.6232,3.951,-0.2927,1.211,-0.5491,52.2905,1.5029,13.8822,-0.1366,0.9734,-0.9674,334.6009,309.6573,247.4643,0.0094,-0.0128,-0.0156,-0.1863,-0.0188,0.1053,1.0844,Far,Stop
3207,89.6117,5.8406,2.0759,2.3173,19.8848,149.8627,4.0476,-0.2926,1.2108,-0.5493,51.9166,359.9641,13.0396,-0.1404,0.9732,-0.9642,333.7968,310.2647,248.0771,0.003,-0.0087,-0.0071,-0.1508,-0.0109,0.1255,1.093,Far,Stop
3208,89.6401,5.8376,2.0735,2.3087,21.172,151.3396,3.9944,-0.2928,1.2109,-0.5492,52.1101,357.6389,11.1983,-0.1436,0.9731,-0.9577,333.6512,309.3544,248.2912,-0.0048,0.0014,0.002,-0.1132,-0.0021,0.2262,1.1015,Far,Stop
3209,89.6685,5.8349,2.0714,2.2996,22.3383,152.8196,3.9324,-0.293,1.211,-0.5491,52.2693,355.9613,9.8599,-0.1468,0.973,-0.9523,333.3662,309.0172,248.406,-0.0075,0.0036,0.0047,-0.11,-0.0047,0.1904,1.1106,Far,Stop
3210,89.6963,5.8326,2.0713,2.2906,22.4838,153.9938,4.0273,-0.2956,1.2121,-0.5472,52.3749,354.0611,8.1049,-0.1481,0.973,-0.9452,333.5561,307.4082,248.5766,-0.0944,0.0427,0.0673,-0.0469,0.0012,0.2553,1.1196,Far,Stop
3211,89.7255,5.8318,2.0745,2.2827,21.2418,154.1793,3.9478,-0.3029,1.2162,-0.542,52.6449,350.2137,3.2972,-0.1483,0.9722,-0.9375,333.7163,306.0205,249.139,-0.2517,0.138,0.1801,-0.0096,-0.0279,0.2646,1.1276,Far,Stop
3212,89.755,5.8311,2.0768,2.2756,19.7583,153.728,3.3075,-0.3165,1.2199,-0.5345,50.5286,346.6682,356.4347,-0.1477,0.971,-0.931,334.0866,305.9841,249.5319,-0.4591,0.1274,0.2538,0.0219,-0.0411,0.2217,1.1347,Far,Stop
3213,89.7805,5.8326,2.0854,2.2688,16.8096,152.2209,2.7654,-0.3382,1.2249,-0.5233,48.4907,339.6788,343.2741,-0.1478,0.9705,-0.923,333.7137,305.368,250.0811,-0.8501,0.1943,0.4379,-0.0034,-0.0181,0.3109,1.1416,Far,Move
3214,89.8083,5.8338,2.0948,2.2642,12.1821,149.9285,2.2846,-0.3629,1.2358,-0.5126,43.289,332.4249,328.7641,-0.1485,0.9697,-0.9161,333.1983,305.9301,250.3397,-0.8924,0.3924,0.3855,-0.0273,-0.0297,0.2513,1.1466,Far,Move
3215,89.8363,5.8361,2.1006,2.2612,8.4337,147.6614,1.4484,-0.3778,1.2421,-0.5059,40.1629,329.5126,321.9012,-0.1493,0.969,-0.9103,332.7278,306.3119,250.6046,-0.5301,0.2239,0.2399,-0.0265,-0.0236,0.2057,1.1497,Far,Stop
3216,89.8634,5.8382,2.1072,2.2592,4.8562,144.349,1.12,-0.4069,1.2616,-0.4973,37.2772,326.0701,314.9417,-0.1515,0.9698,-0.9026,331.9121,306.55,250.8531,-1.0762,0.7239,0.3178,-0.0815,0.0307,0.2828,1.1519,Far,Stop
3217,89.8946,5.8408,2.1126,2.2575,2.0166,141.4171,0.998,-0.4395,1.2916,-0.4915,31.8371,324.5338,310.5301,-0.1534,0.9719,-0.8975,332.0128,306.8401,250.1622,-1.0426,0.96,0.1843,-0.062,0.0671,0.1649,1.1539,Far,Stop
3218,89.9205,5.8429,2.1151,2.2556,0.3563,138.5663,0.842,-0.4694,1.322,-0.4863,27.5323,324.4123,308.1438,-0.1546,0.9739,-0.8952,332.2295,306.9061,249.4335,-1.158,1.1765,0.2018,-0.0453,0.0755,0.0901,1.1559,Far,Stop
3219,89.9485,5.8454,2.1164,2.2537,359.5611,136.382,0.9858,-0.5001,1.356,-0.484,22.9409,322.8343,304.3891,-0.1555,0.9769,-0.8938,330.9412,307.3438,247.3159,-1.0965,1.2151,0.0821,-0.0317,0.1081,0.0504,1.1579,Far,Stop
3220,89.9723,5.848,2.1178,2.251,359.0702,134.2745,1.341,-0.5177,1.3733,-0.4814,19.4511,322.0308,301.4542,-0.1563,0.9792,-0.8922,330.0677,307.6743,245.9602,-0.7367,0.7262,0.109,-0.0337,0.0976,0.0668,1.1607,Far,Stop
3221,89.9998,5.8505,2.1199,2.2481,358.4712,132.7379,1.889,-0.5429,1.4168,-0.4807,14.6867,319.7188,295.0759,-0.1569,0.9832,-0.8913,330.59,307.3223,245.3374,-0.9146,1.5787,0.0282,-0.023,0.1431,0.032,1.1636,Far,Stop
3222,90.0289,5.8537,2.1218,2.2451,357.9508,131.888,2.1985,-0.5665,1.4565,-0.4781,11.5182,325.0632,289.5417,-0.1576,0.9893,-0.8894,332.2937,309.0064,243.8117,-0.8128,1.3662,0.0873,-0.0241,0.2087,0.0656,1.1668,Far,Stop
3223,90.0595,5.8569,2.1237,2.242,357.2497,131.2228,2.529,-0.5874,1.4874,-0.4746,14.0073,328.3011,288.2299,0.0,0.0,-0.055,0.0,0.0,0.0,-0.6834,1.0088,0.1137,5.1457,-32.2939,27.238,1.17,Far,Stop
3224,90.0878,5.8601,2.126,2.2389,356.4595,130.691,2.8832,-0.607,1.5161,-0.4769,13.2185,327.0836,284.4246,0.0,0.0,-0.055,0.0,0.0,0.0,-0.6917,1.014,-0.0818,0.0,0.0,0.0,1.1732,Far,Stop
3225,90.1138,5.8629,2.1279,2.2357,355.6712,130.1792,3.2116,-0.6357,1.5328,-0.474,12.2352,327.2925,282.4623,0.0,0.0,-0.055,0.0,0.0,0.0,-1.1046,0.6418,0.1127,0.0,0.0,0.0,1.1765,Far,Stop
3226,90.143,5.8659,2.1295,2.2327,355.1043,129.6915,3.6733,-0.6538,1.5476,-0.4721,10.6621,327.816,279.4772,0.0,0.0,-0.055,0.0,0.0,0.0,-0.6231,0.5082,0.0675,0.0,0.0,0.0,1.1796,Far,Stop
3227,90.1717,5.8682,2.1309,2.2295,354.713,129.0951,3.8759,-0.681,1.5658,-0.4697,9.4846,331.649,279.1768,-0.1586,0.998,-0.8866,332.2569,307.5818,243.0897,-0.9431,0.6314,0.0813,-5.5158,34.706,-28.9222,1.1829,Far,Stop
3228,90.1967,5.8703,2.1319,2.2263,354.3093,128.4673,4.0544,-0.7002,1.5833,-0.4655,11.3265,333.6012,281.2372,-0.1572,1.009,-0.8822,330.63,306.8464,241.3926,-0.7713,0.7036,0.1672,0.058,0.4419,0.1775,1.1862,Far,Stop
3229,90.226,5.8718,2.1331,2.2233,353.804,127.9366,4.4351,-0.7163,1.5943,-0.462,14.662,334.5954,284.9583,-0.1562,1.0159,-0.8794,329.9279,306.5449,240.6651,-0.5472,0.373,0.1202,0.0331,0.2343,0.0949,1.1892,Far,Stop
3230,90.254,5.8735,2.1335,2.2203,353.707,127.2586,4.6524,-0.734,1.6003,-0.4612,18.264,331.2886,284.0842,-0.1554,1.0208,-0.8774,329.441,306.337,240.1674,-0.633,0.2145,0.0297,0.0276,0.1779,0.073,1.1922,Far,Stop
3231,90.2781,5.8747,2.1338,2.217,353.5089,126.6471,4.6777,-0.7508,1.6017,-0.4628,21.6802,329.3777,285.0059,0.0,0.0,-0.055,0.0,0.0,0.0,-0.6987,0.0581,-0.066,6.4492,-42.3621,34.1269,1.1955,Far,Stop
3232,90.3063,5.876,2.1353,2.2146,352.9123,126.1706,4.7206,-0.7647,1.6067,-0.463,23.1087,328.816,284.917,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4914,0.1775,-0.0071,0.0,0.0,0.0,1.198,Far,Stop
3233,90.3367,5.8772,2.1355,2.2118,352.5518,125.3098,4.7729,-0.7731,1.6127,-0.466,22.403,330.0438,286.7826,0.0,0.0,-0.055,0.0,0.0,0.0,-0.278,0.1977,-0.1,0.0,0.0,0.0,1.2008,Far,Stop
3234,90.3642,5.8784,2.1353,2.2097,352.7368,124.498,4.6951,-0.7788,1.6174,-0.4698,21.3476,329.699,287.2189,0.0,0.0,-0.055,0.0,0.0,0.0,-0.205,0.173,-0.1389,0.0,0.0,0.0,1.2029,Far,Stop
3235,90.3935,5.8799,2.135,2.2076,352.9059,123.8625,4.8066,-0.7803,1.6215,-0.4733,19.4567,333.3156,289.2925,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0514,0.1392,-0.1166,0.0,0.0,0.0,1.205,Far,Stop
3236,90.4223,5.8818,2.134,2.2065,353.2519,123.3026,4.9704,-0.7778,1.624,-0.475,15.9634,333.3439,286.8356,0.0,0.0,-0.055,0.0,0.0,0.0,0.0869,0.0879,-0.062,0.0,0.0,0.0,1.2061,Far,Stop
3237,90.4477,5.8841,2.1324,2.2059,354.0748,122.4634,5.031,-0.7755,1.6239,-0.4754,14.4681,327.8026,283.2907,0.0,0.0,-0.055,0.0,0.0,0.0,0.0904,-0.0066,-0.0133,0.0,0.0,0.0,1.2065,Far,Stop
3238,90.4732,5.8863,2.1312,2.2062,354.8014,121.6317,5.206,-0.7747,1.6246,-0.4757,13.1555,324.7451,281.1647,0.0,0.0,-0.055,0.0,0.0,0.0,0.0301,0.0297,-0.0136,0.0,0.0,0.0,1.2062,Far,Stop
3239,90.5024,5.8886,2.1295,2.2071,355.4106,120.707,5.2569,-0.7748,1.6239,-0.4775,13.6932,319.8651,279.5749,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0022,-0.0236,-0.0617,0.0,0.0,0.0,1.2051,Far,Stop
3240,90.5303,5.89,2.1271,2.2089,356.1073,119.765,5.6543,-0.7764,1.6201,-0.4801,13.3926,315.0322,276.6563,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0598,-0.1384,-0.0907,0.0,0.0,0.0,1.2032,Far,Stop
3241,90.5608,5.8906,2.1257,2.2111,356.7061,118.8952,5.9459,-0.7765,1.6158,-0.4842,11.0752,310.969,274.3659,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0038,-0.1411,-0.1347,0.0,0.0,0.0,1.201,Far,Stop
3242,90.5881,5.8898,2.1258,2.2141,356.8813,118.2677,5.9142,-0.7725,1.6103,-0.4905,7.2996,308.9107,272.0385,0.0,0.0,-0.055,0.0,0.0,0.0,0.1478,-0.2004,-0.2298,0.0,0.0,0.0,1.198,Far,Stop
3243,90.6132,5.8894,2.126,2.2183,356.9039,117.6266,5.8648,-0.761,1.6037,-0.499,5.3728,307.8675,270.9936,0.0,0.0,-0.055,0.0,0.0,0.0,0.4586,-0.2648,-0.3399,0.0,0.0,0.0,1.1938,Far,Stop
3244,90.6403,5.8885,2.1254,2.2233,356.9913,116.2894,5.805,-0.742,1.5967,-0.5093,4.4651,306.2576,270.3349,0.0,0.0,-0.055,0.0,0.0,0.0,0.7028,-0.2584,-0.3811,0.0,0.0,0.0,1.1887,Far,Stop
3245,90.6696,5.8861,2.126,2.2278,356.6184,115.8904,5.8728,-0.7299,1.5922,-0.5168,3.5018,304.6325,269.656,0.0,0.0,-0.055,0.0,0.0,0.0,0.4119,-0.1543,-0.256,0.0,0.0,0.0,1.1843,Far,Stop
3246,90.6969,5.8833,2.1258,2.2335,356.2815,116.1585,5.9977,-0.6969,1.5896,-0.5333,5.1179,301.69,269.6449,0.0,0.0,-0.055,0.0,0.0,0.0,1.2097,-0.092,-0.6066,0.0,0.0,0.0,1.1786,Far,Stop
