Frame,Timestamp,Product/AOI,Section/Shelf,EyeLeftPosition_x,EyeLeftPosition_y,EyeLeftPosition_z,EyeLeftRotation_x,EyeLeftRotation_y,EyeLeftRotation_z,EyeRightPosition_x,EyeRightPosition_y,EyeRightPosition_z,EyeRightRotation_x,EyeRightRotation_y,EyeRightRotation_z,HMD_x,HMD_y,HMD_z,RCHit_x,RCHit_y,RCHit_z,fixation,fixation_start,fixation_end,fixation_duration,Zone
1964,54.1, Bolso, Moda,5.2003,2.0434,4.371,-0.2118,-0.6964,0.1855,5.195,2.0503,4.2334,-0.2118,-0.6964,0.1855,5.1991,2.0449,4.3397,5.6303,1.769,4.3091,0,0,0,0.0,Adjacent
1965,54.12, Bolso, Moda,5.2013,2.044,4.3766,-0.2165,-0.6964,0.1817,5.1963,2.0525,4.2391,-0.2165,-0.6964,0.1817,5.2001,2.0459,4.3453,5.6319,1.769,4.3125,0,0,0,0.0,Adjacent
1965,54.14, Bolso, Moda,5.2013,2.044,4.3766,-0.2165,-0.6964,0.1817,5.1963,2.0525,4.2391,-0.2165,-0.6964,0.1817,5.2001,2.0459,4.3453,5.6319,1.769,4.3125,0,0,0,0.0,Adjacent
1966,54.16, Bolso, Moda,5.2027,2.0457,4.3817,-0.2144,-0.7018,0.1802,5.1958,2.0547,4.2443,-0.2144,-0.7018,0.1802,5.2012,2.0478,4.3504,5.6409,1.769,4.3102,0,0,0,0.0,Adjacent
1967,54.18, Bolso, Moda,5.2038,2.0464,4.3871,-0.2113,-0.7072,0.1739,5.1954,2.0564,4.2499,-0.2113,-0.7072,0.1739,5.2019,2.0487,4.3558,5.657,1.769,4.3077,0,0,0,0.0,Adjacent
1968,54.2, Bolso, Moda,5.2036,2.0471,4.3936,-0.2094,-0.7102,0.1696,5.1944,2.0577,4.2564,-0.2094,-0.7102,0.1696,5.2015,2.0495,4.3623,5.6676,1.769,4.3096,0,0,0,0.0,Adjacent
1968,54.22, Bolso, Moda,5.2036,2.0471,4.3936,-0.2094,-0.7102,0.1696,5.1944,2.0577,4.2564,-0.2094,-0.7102,0.1696,5.2015,2.0495,4.3623,5.6676,1.769,4.3096,0,0,0,0.0,Adjacent
1969,54.24, Bolso, Moda,5.2018,2.0475,4.3998,-0.2061,-0.7151,0.1705,5.1906,2.0578,4.2627,-0.2061,-0.7151,0.1705,5.1993,2.0499,4.3685,5.6692,1.769,4.3092,0,0,0,0.0,Adjacent
1970,54.26, Bolso, Moda,5.2001,2.0485,4.4065,-0.204,-0.7201,0.1668,5.1873,2.0595,4.2697,-0.204,-0.7201,0.1668,5.1971,2.0511,4.3753,5.6781,1.769,4.3078,0,0,0,0.0,Adjacent
1970,54.28, Bolso, Moda,5.2001,2.0485,4.4065,-0.204,-0.7201,0.1668,5.1873,2.0595,4.2697,-0.204,-0.7201,0.1668,5.1971,2.0511,4.3753,5.6781,1.769,4.3078,0,0,0,0.0,Adjacent
1971,54.3, Bolso, Moda,5.1978,2.0496,4.4137,-0.2017,-0.7243,0.1632,5.1836,2.0612,4.2771,-0.2017,-0.7243,0.1632,5.1946,2.0522,4.3826,5.6873,1.769,4.3076,0,0,0,0.0,Adjacent
1972,54.32, Bolso, Moda,5.1953,2.0514,4.421,-0.1983,-0.7286,0.1628,5.1794,2.0627,4.2845,-0.1983,-0.7286,0.1628,5.1917,2.054,4.3899,5.6933,1.769,4.3081,0,0,0,0.0,Adjacent
1981,54.58, Bolso, Moda,5.1807,2.0581,4.4838,-0.1762,-0.7766,0.1418,5.1467,2.0729,4.351,-0.1762,-0.7766,0.1418,5.1729,2.0615,4.4535,5.6819,1.8095,4.2954,0,0,0,0.0,Adjacent
1982,54.6, Bolso, Moda,5.1789,2.0582,4.4884,-0.1753,-0.7811,0.1413,5.143,2.0732,4.3561,-0.1753,-0.7811,0.1413,5.1707,2.0616,4.4582,5.6813,1.8094,4.291,0,0,0,0.0,Adjacent
1982,54.62, Bolso, Moda,5.1789,2.0582,4.4884,-0.1753,-0.7811,0.1413,5.143,2.0732,4.3561,-0.1753,-0.7811,0.1413,5.1707,2.0616,4.4582,5.651,1.8244,4.3009,0,0,0,0.0,Adjacent
1983,54.64, Bolso, Moda,5.1771,2.0586,4.4925,-0.1729,-0.7859,0.1405,5.1393,2.0737,4.3608,-0.1729,-0.7859,0.1405,5.1685,2.062,4.4624,5.6532,1.8246,4.2957,0,0,0,0.0,Adjacent
1984,54.66, Bolso, Moda,5.176,2.0594,4.4957,-0.17,-0.7911,0.14,5.1359,2.0745,4.3646,-0.17,-0.7911,0.14,5.1669,2.0629,4.4658,5.6354,1.8353,4.2963,0,0,0,0.0,Adjacent
1985,54.68, Bolso, Moda,5.1746,2.0599,4.4985,-0.1675,-0.7952,0.1388,5.1328,2.075,4.3679,-0.1675,-0.7952,0.1388,5.1651,2.0634,4.4687,5.6197,1.8449,4.2979,0,0,0,0.0,Adjacent
1986,54.7, Bolso, Moda,5.1733,2.0603,4.5006,-0.1631,-0.7984,0.1385,5.1301,2.0747,4.3704,-0.1631,-0.7984,0.1385,5.1634,2.0636,4.4709,5.5973,1.8578,4.304,0,0,0,0.0,Adjacent
1986,54.72, Bolso, Moda,5.1733,2.0603,4.5006,-0.1631,-0.7984,0.1385,5.1301,2.0747,4.3704,-0.1631,-0.7984,0.1385,5.1634,2.0636,4.4709,5.5598,1.8756,4.3185,0,0,0,0.0,Adjacent
1987,54.74, Bolso, Moda,5.1725,2.0616,4.502,-0.1595,-0.8021,0.1379,5.1278,2.0757,4.3723,-0.1595,-0.8021,0.1379,5.1623,2.0648,4.4724,5.5645,1.8763,4.3131,0,0,0,0.0,Adjacent
1988,54.76, Bolso, Moda,5.1715,2.0623,4.5028,-0.1562,-0.8053,0.1363,5.1254,2.0762,4.3735,-0.1562,-0.8053,0.1363,5.1609,2.0655,4.4733,5.5373,1.8919,4.3206,0,0,0,0.0,Adjacent
1988,54.78, Bolso, Moda,5.1715,2.0623,4.5028,-0.1562,-0.8053,0.1363,5.1254,2.0762,4.3735,-0.1562,-0.8053,0.1363,5.1609,2.0655,4.4733,5.5143,1.9025,4.33,0,0,0,0.0,Adjacent
1989,54.8, Bolso, Moda,5.1709,2.0631,4.5033,-0.1545,-0.8078,0.1364,5.1237,2.0767,4.3745,-0.1545,-0.8078,0.1364,5.1601,2.0662,4.474,5.5163,1.9023,4.3262,1,1,0,0.0,Adjacent
1990,54.82, Bolso, Moda,5.1703,2.0637,4.5034,-0.1521,-0.8102,0.136,5.1221,2.0771,4.3749,-0.1521,-0.8102,0.136,5.1593,2.0668,4.4741,5.5001,1.9112,4.3301,1,0,0,0.0,Adjacent
1991,54.84, Bolso, Moda,5.1698,2.0645,4.5035,-0.1503,-0.8118,0.1349,5.1209,2.0777,4.3752,-0.1503,-0.8118,0.1349,5.1586,2.0675,4.4742,5.4819,1.9214,4.336,1,0,0,0.0,Adjacent
1991,54.86, Bolso, Moda,5.1698,2.0645,4.5035,-0.1503,-0.8118,0.1349,5.1209,2.0777,4.3752,-0.1503,-0.8118,0.1349,5.1586,2.0675,4.4742,5.4713,1.9262,4.3405,1,0,0,0.0,Adjacent
1992,54.88, Bolso, Moda,5.1696,2.0653,4.5037,-0.1481,-0.8129,0.1347,5.1202,2.0782,4.3756,-0.1481,-0.8129,0.1347,5.1583,2.0683,4.4745,5.471,1.928,4.3399,1,0,0,0.0,Adjacent
1993,54.9, Bolso, Moda,5.1692,2.0658,4.5039,-0.1453,-0.8139,0.1351,5.1194,2.078,4.3759,-0.1453,-0.8139,0.1351,5.1579,2.0686,4.4748,5.4586,1.9345,4.3449,1,0,0,0.0,Adjacent
1993,54.92, Bolso, Moda,5.1692,2.0658,4.5039,-0.1453,-0.8139,0.1351,5.1194,2.078,4.3759,-0.1453,-0.8139,0.1351,5.1579,2.0686,4.4748,5.4385,1.9435,4.3535,1,0,0,0.0,Adjacent
1994,54.94, Bolso, Moda,5.1691,2.0658,4.505,-0.1451,-0.8132,0.1366,5.1194,2.0778,4.3769,-0.1451,-0.8132,0.1366,5.1578,2.0685,4.4758,5.4407,1.9417,4.3543,1,0,0,0.0,Adjacent
1995,54.96, Bolso, Moda,5.1691,2.0659,4.5066,-0.1455,-0.8117,0.136,5.1201,2.0779,4.3783,-0.1455,-0.8117,0.136,5.1579,2.0686,4.4774,5.4143,1.9541,4.369,1,0,1,0.1600000000000037,Adjacent
1996,54.98, Bolso, Moda,5.1696,2.0655,4.509,-0.1467,-0.809,0.1352,5.122,2.0777,4.3802,-0.1467,-0.809,0.1352,5.1588,2.0683,4.4796,5.4054,1.9584,4.3781,0,0,0,0.0,Adjacent
1996,55.0, Bolso, Moda,5.1696,2.0655,4.509,-0.1467,-0.809,0.1352,5.122,2.0777,4.3802,-0.1467,-0.809,0.1352,5.1588,2.0683,4.4796,5.4026,1.9596,4.3792,0,0,0,0.0,Adjacent
1997,55.02, Bolso, Moda,5.1701,2.0656,4.5116,-0.1484,-0.805,0.1342,5.1243,2.0779,4.3821,-0.1484,-0.805,0.1342,5.1596,2.0684,4.4821,5.4014,1.961,4.3865,0,0,0,0.0,Adjacent
1998,55.04, Bolso, Moda,5.171,2.0661,4.5148,-0.1491,-0.8002,0.1333,5.1274,2.0783,4.3845,-0.1491,-0.8002,0.1333,5.161,2.0689,4.485,5.4362,1.9474,4.3817,0,0,0,0.0,Adjacent
1999,55.06, Bolso, Moda,5.1722,2.0669,4.5169,-0.1492,-0.7945,0.1307,5.1313,2.079,4.3858,-0.1492,-0.7945,0.1307,5.1629,2.0697,4.487,5.4641,1.9389,4.3811,0,0,0,0.0,Adjacent
1999,55.08, Bolso, Moda,5.1722,2.0669,4.5169,-0.1492,-0.7945,0.1307,5.1313,2.079,4.3858,-0.1492,-0.7945,0.1307,5.1629,2.0697,4.487,5.4858,1.9295,4.3734,0,0,0,0.0,Adjacent
2000,55.1, Bolso, Moda,5.1731,2.0678,4.5185,-0.1504,-0.7904,0.1286,5.1341,2.08,4.3868,-0.1504,-0.7904,0.1286,5.1642,2.0706,4.4885,5.4889,1.9309,4.3795,0,0,0,0.0,Adjacent
2001,55.12, Bolso, Moda,5.1736,2.0684,4.5201,-0.1516,-0.7871,0.1275,5.1362,2.0807,4.3879,-0.1516,-0.7871,0.1275,5.1651,2.0712,4.4899,5.4995,1.9278,4.3817,1,1,0,0.0,Adjacent
2001,55.14, Bolso, Moda,5.1736,2.0684,4.5201,-0.1516,-0.7871,0.1275,5.1362,2.0807,4.3879,-0.1516,-0.7871,0.1275,5.1651,2.0712,4.4899,5.5025,1.9265,4.3808,1,0,0,0.0,Adjacent
2002,55.16, Bolso, Moda,5.1742,2.069,4.521,-0.152,-0.7838,0.1258,5.1383,2.0814,4.3884,-0.152,-0.7838,0.1258,5.166,2.0718,4.4908,5.5053,1.9276,4.3853,1,0,0,0.0,Adjacent
2003,55.18, Bolso, Moda,5.1745,2.0699,4.521,-0.1511,-0.7827,0.124,5.1392,2.0823,4.3883,-0.1511,-0.7827,0.124,5.1665,2.0727,4.4907,5.5079,1.9293,4.3866,1,0,0,0.0,Adjacent
2004,55.2, Bolso, Moda,5.1744,2.0709,4.5205,-0.1514,-0.7823,0.1218,5.1394,2.0837,4.3877,-0.1514,-0.7823,0.1218,5.1664,2.0738,4.4902,5.443,1.9588,4.4062,1,0,0,0.0,Adjacent
2004,55.22, Bolso, Moda,5.1744,2.0709,4.5205,-0.1514,-0.7823,0.1218,5.1394,2.0837,4.3877,-0.1514,-0.7823,0.1218,5.1664,2.0738,4.4902,5.4624,1.9507,4.4003,1,0,0,0.0,Adjacent
2005,55.24, Bolso, Moda,5.1736,2.0712,4.5201,-0.1498,-0.7828,0.1211,5.1385,2.0838,4.3873,-0.1498,-0.7828,0.1211,5.1656,2.0741,4.4898,5.4616,1.9521,4.3999,1,0,0,0.0,Adjacent
2006,55.26, Bolso, Moda,5.1731,2.0719,4.5197,-0.1478,-0.7841,0.1227,5.1373,2.0839,4.3871,-0.1478,-0.7841,0.1227,5.1649,2.0747,4.4895,5.4768,1.946,4.3937,1,0,0,0.0,Adjacent
2006,55.28, Bolso, Moda,5.1731,2.0719,4.5197,-0.1478,-0.7841,0.1227,5.1373,2.0839,4.3871,-0.1478,-0.7841,0.1227,5.1649,2.0747,4.4895,5.4877,1.9415,4.3903,1,0,1,0.1600000000000037,Adjacent
2007,55.3, Bolso, Moda,5.1728,2.0727,4.5194,-0.1472,-0.7853,0.1212,5.1365,2.0849,4.3869,-0.1472,-0.7853,0.1212,5.1645,2.0755,4.4892,5.4862,1.9439,4.389,0,0,0,0.0,Adjacent
2008,55.32, Bolso, Moda,5.1726,2.0732,4.5195,-0.1462,-0.7866,0.1188,5.136,2.0857,4.3871,-0.1462,-0.7866,0.1188,5.1642,2.0761,4.4893,5.4936,1.9433,4.3857,0,0,0,0.0,Adjacent
2009,55.34, Bolso, Moda,5.1723,2.0732,4.5202,-0.1441,-0.7874,0.1169,5.1354,2.0855,4.3879,-0.1441,-0.7874,0.1169,5.1638,2.076,4.4901,5.4867,1.948,4.3881,0,0,0,0.0,Adjacent
2009,55.36, Bolso, Moda,5.1723,2.0732,4.5202,-0.1441,-0.7874,0.1169,5.1354,2.0855,4.3879,-0.1441,-0.7874,0.1169,5.1638,2.076,4.4901,5.4523,1.9617,4.399,0,0,0,0.0,Adjacent
2010,55.38, Bolso, Moda,5.172,2.0735,4.5206,-0.1433,-0.7876,0.1156,5.1351,2.0859,4.3883,-0.1433,-0.7876,0.1156,5.1636,2.0763,4.4905,5.4535,1.9625,4.399,0,0,0,0.0,Adjacent
2011,55.4, Bolso, Moda,5.1731,2.0733,4.5226,-0.1435,-0.786,0.1138,5.1371,2.0859,4.3901,-0.1435,-0.786,0.1138,5.1649,2.0762,4.4924,5.4782,1.9544,4.3957,0,0,0,0.0,Adjacent
2011,55.42, Bolso, Moda,5.1731,2.0733,4.5226,-0.1435,-0.786,0.1138,5.1371,2.0859,4.3901,-0.1435,-0.786,0.1138,5.1649,2.0762,4.4924,5.5333,1.9329,4.3786,0,0,0,0.0,Adjacent
2012,55.44, Bolso, Moda,5.1741,2.0734,4.5238,-0.1436,-0.7835,0.1123,5.1392,2.086,4.391,-0.1436,-0.7835,0.1123,5.1661,2.0762,4.4936,5.536,1.9336,4.3828,0,0,0,0.0,Adjacent
2013,55.46, Bolso, Moda,5.1745,2.0731,4.5248,-0.1445,-0.7809,0.1124,5.1408,2.0857,4.3917,-0.1445,-0.7809,0.1124,5.1668,2.076,4.4945,5.5646,1.9222,4.379,0,0,0,0.0,Adjacent
2014,55.48, Bolso, Moda,5.1749,2.0731,4.5255,-0.1463,-0.7787,0.1142,5.142,2.0857,4.3922,-0.1463,-0.7787,0.1142,5.1674,2.076,4.4951,5.5775,1.9151,4.3786,0,0,0,0.0,Adjacent
2016,55.54, Bolso, Moda,5.1757,2.0726,4.5267,-0.1494,-0.7757,0.1168,5.1438,2.0851,4.3931,-0.1494,-0.7757,0.1168,5.1684,2.0754,4.4962,5.5495,1.9224,4.391,0,0,0,0.0,Adjacent
2017,55.56, Bolso, Moda,5.1759,2.0731,4.5266,-0.1487,-0.7753,0.1164,5.1443,2.0855,4.3929,-0.1487,-0.7753,0.1164,5.1687,2.0759,4.4961,5.5277,1.9324,4.3978,1,1,0,0.0,Adjacent
2017,55.58, Bolso, Moda,5.1759,2.0731,4.5266,-0.1487,-0.7753,0.1164,5.1443,2.0855,4.3929,-0.1487,-0.7753,0.1164,5.1687,2.0759,4.4961,5.4961,1.945,4.4065,1,0,0,0.0,Adjacent
2018,55.6, Bolso, Moda,5.1766,2.0732,4.5268,-0.1479,-0.7751,0.1147,5.1452,2.0857,4.3931,-0.1479,-0.7751,0.1147,5.1694,2.0761,4.4963,5.4985,1.946,4.4067,1,0,0,0.0,Adjacent
2019,55.62, Bolso, Moda,5.1774,2.0733,4.5273,-0.1471,-0.7752,0.1136,5.146,2.0859,4.3936,-0.1471,-0.7752,0.1136,5.1703,2.0762,4.4968,5.4831,1.9536,4.4119,1,0,0,0.0,Adjacent
2019,55.64, Bolso, Moda,5.1774,2.0733,4.5273,-0.1471,-0.7752,0.1136,5.146,2.0859,4.3936,-0.1471,-0.7752,0.1136,5.1703,2.0762,4.4968,5.48,1.9548,4.4127,1,0,0,0.0,Adjacent
2020,55.66, Bolso, Moda,5.1788,2.0734,4.5277,-0.1472,-0.7752,0.113,5.1474,2.086,4.394,-0.1472,-0.7752,0.113,5.1716,2.0762,4.4972,5.4811,1.9553,4.4132,1,0,0,0.0,Adjacent
2021,55.68, Bolso, Moda,5.1802,2.073,4.5281,-0.1485,-0.7739,0.113,5.1494,2.0858,4.3943,-0.1485,-0.7739,0.113,5.1732,2.0759,4.4976,5.4936,1.9501,4.4117,1,0,0,0.0,Adjacent
2022,55.7, Bolso, Moda,5.1816,2.0724,4.5284,-0.1501,-0.7716,0.1131,5.1517,2.0854,4.3944,-0.1501,-0.7716,0.1131,5.1748,2.0754,4.4979,5.508,1.9438,4.4109,1,0,0,0.0,Adjacent
2022,55.72, Bolso, Moda,5.1816,2.0724,4.5284,-0.1501,-0.7716,0.1131,5.1517,2.0854,4.3944,-0.1501,-0.7716,0.1131,5.1748,2.0754,4.4979,5.514,1.9414,4.4093,1,0,1,0.1599999999999966,Adjacent
2023,55.74, Bolso, Moda,5.1829,2.0724,4.5291,-0.1515,-0.7694,0.1137,5.1539,2.0854,4.3949,-0.1515,-0.7694,0.1137,5.1763,2.0754,4.4984,5.5131,1.9414,4.4129,0,0,0,0.0,Adjacent
2024,55.76, Bolso, Moda,5.1844,2.0724,4.5298,-0.1523,-0.7667,0.1139,5.1566,2.0854,4.3953,-0.1523,-0.7667,0.1139,5.178,2.0754,4.4991,5.5342,1.9332,4.4118,0,0,0,0.0,Adjacent
2024,55.78, Bolso, Moda,5.1844,2.0724,4.5298,-0.1523,-0.7667,0.1139,5.1566,2.0854,4.3953,-0.1523,-0.7667,0.1139,5.178,2.0754,4.4991,5.5445,1.9291,4.4092,0,0,0,0.0,Adjacent
2025,55.8, Bolso, Moda,5.1858,2.0725,4.5306,-0.1532,-0.7641,0.1139,5.1591,2.0854,4.3959,-0.1532,-0.7641,0.1139,5.1797,2.0754,4.4999,5.5448,1.9294,4.4135,0,0,0,0.0,Adjacent
2026,55.82, Bolso, Moda,5.1872,2.0724,4.5317,-0.155,-0.7613,0.1126,5.1617,2.0857,4.3969,-0.155,-0.7613,0.1126,5.1814,2.0754,4.501,5.5469,1.9291,4.4176,0,0,0,0.0,Adjacent
2027,55.84, Bolso, Moda,5.1884,2.0725,4.5331,-0.1564,-0.7583,0.1109,5.1643,2.0862,4.398,-0.1564,-0.7583,0.1109,5.1829,2.0757,4.5023,5.5529,1.9281,4.4214,0,0,0,0.0,Adjacent
2027,55.86, Bolso, Moda,5.1884,2.0725,4.5331,-0.1564,-0.7583,0.1109,5.1643,2.0862,4.398,-0.1564,-0.7583,0.1109,5.1829,2.0757,4.5023,5.5529,1.9281,4.4214,0,0,0,0.0,Adjacent
2028,55.88, Bolso, Moda,5.1897,2.0729,4.5348,-0.1575,-0.7549,0.11,5.1671,2.0867,4.3995,-0.1575,-0.7549,0.11,5.1845,2.076,4.504,5.5537,1.9288,4.4274,0,0,0,0.0,Adjacent
2029,55.9, Bolso, Moda,5.1907,2.073,4.5365,-0.1579,-0.7515,0.1095,5.1696,2.0867,4.4009,-0.1579,-0.7515,0.1095,5.1859,2.0761,4.5056,5.5543,1.9295,4.4333,0,0,0,0.0,Adjacent
2029,55.92, Bolso, Moda,5.1907,2.073,4.5365,-0.1579,-0.7515,0.1095,5.1696,2.0867,4.4009,-0.1579,-0.7515,0.1095,5.1859,2.0761,4.5056,5.5543,1.9295,4.4333,0,0,0,0.0,Adjacent
2030,55.94, Bolso, Moda,5.1918,2.0731,4.5384,-0.1594,-0.7471,0.1085,5.1725,2.0869,4.4025,-0.1594,-0.7471,0.1085,5.1874,2.0762,4.5074,5.5542,1.9301,4.4404,0,0,0,0.0,Adjacent
2031,55.96, Bolso, Moda,5.1928,2.073,4.5406,-0.1607,-0.7432,0.1068,5.1752,2.0871,4.4046,-0.1607,-0.7432,0.1068,5.1888,2.0762,4.5096,5.5582,1.9294,4.4467,0,0,0,0.0,Adjacent
2032,55.98, Bolso, Moda,5.1938,2.0732,4.5419,-0.159,-0.7402,0.1069,5.1775,2.0866,4.4057,-0.159,-0.7402,0.1069,5.1901,2.0763,4.5109,5.575,1.9244,4.4497,0,0,0,0.0,Adjacent
2032,56.0, Bolso, Moda,5.1938,2.0732,4.5419,-0.159,-0.7402,0.1069,5.1775,2.0866,4.4057,-0.159,-0.7402,0.1069,5.1901,2.0763,4.5109,5.575,1.9244,4.4497,0,0,0,0.0,Adjacent
2033,56.02, Bolso, Moda,5.1949,2.0731,4.5429,-0.1583,-0.7382,0.1046,5.1794,2.0867,4.4066,-0.1583,-0.7382,0.1046,5.1913,2.0762,4.5118,5.5872,1.922,4.4518,0,0,0,0.0,Adjacent
2034,56.04, Bolso, Moda,5.1953,2.0725,4.5443,-0.1595,-0.7352,0.1038,5.1812,2.0862,4.4078,-0.1595,-0.7352,0.1038,5.1921,2.0757,4.5131,5.6026,1.9156,4.4545,0,0,0,0.0,Adjacent
2035,56.06, Bolso, Moda,5.1958,2.0723,4.5453,-0.1606,-0.7329,0.1062,5.1824,2.0857,4.4087,-0.1606,-0.7329,0.1062,5.1928,2.0754,4.5142,5.614,1.9085,4.4567,0,0,0,0.0,Adjacent
2035,56.08, Bolso, Moda,5.1958,2.0723,4.5453,-0.1606,-0.7329,0.1062,5.1824,2.0857,4.4087,-0.1606,-0.7329,0.1062,5.1928,2.0754,4.5142,5.614,1.9085,4.4567,0,0,0,0.0,Adjacent
2036,56.1, Bolso, Moda,5.1968,2.0726,4.5462,-0.1615,-0.7328,0.1066,5.1835,2.086,4.4096,-0.1615,-0.7328,0.1066,5.1937,2.0756,4.515,5.6168,1.9073,4.4572,0,0,0,0.0,Adjacent
2037,56.12, Bolso, Moda,5.198,2.073,4.5475,-0.1619,-0.732,0.1043,5.1851,2.0869,4.4109,-0.1619,-0.732,0.1043,5.1951,2.0761,4.5163,5.6251,1.9064,4.4586,0,0,0,0.0,Adjacent
2037,56.14, Bolso, Moda,5.198,2.073,4.5475,-0.1619,-0.732,0.1043,5.1851,2.0869,4.4109,-0.1619,-0.732,0.1043,5.1951,2.0761,4.5163,5.6737,1.8872,4.452,0,0,0,0.0,Adjacent
2085,57.46, baby_yoda, Juguetes,5.1218,2.0808,4.54,-0.0992,-0.0453,-0.0355,5.2588,2.0917,4.5285,-0.0992,-0.0453,-0.0355,5.153,2.0833,4.5374,5.4268,1.5365,7.2902,0,0,0,0.0,Near
2086,57.48, baby_yoda, Juguetes,5.1182,2.0788,4.556,-0.0962,-0.0465,-0.037,5.2552,2.0902,4.5442,-0.0962,-0.0465,-0.037,5.1495,2.0814,4.5533,5.4279,1.5567,7.2843,0,0,0,0.0,Near
2086,57.5, baby_yoda, Juguetes,5.1182,2.0788,4.556,-0.0962,-0.0465,-0.037,5.2552,2.0902,4.5442,-0.0962,-0.0465,-0.037,5.1495,2.0814,4.5533,5.4279,1.5567,7.2843,0,0,0,0.0,Near
2087,57.52, baby_yoda, Juguetes,5.1139,2.0768,4.5736,-0.091,-0.0501,-0.041,5.2506,2.0893,4.5609,-0.091,-0.0501,-0.041,5.1451,2.0796,4.5707,5.4387,1.5943,7.2571,1,1,0,0.0,Near
2087,57.52, octopus_teddy, Juguetes,5.1139,2.0768,4.5736,-0.091,-0.0501,-0.041,5.2506,2.0893,4.5609,-0.091,-0.0501,-0.041,5.1451,2.0796,4.5707,5.5072,1.4811,7.8835,1,0,0,0.0,Near
2088,57.54, baby_yoda, Juguetes,5.1094,2.0738,4.5921,-0.0924,-0.0535,-0.0427,5.246,2.0868,4.5786,-0.0924,-0.0535,-0.0427,5.1406,2.0767,4.589,5.4506,1.5908,7.2414,1,0,0,0.0,Near
2088,57.54, octopus_teddy, Juguetes,5.1094,2.0738,4.5921,-0.0924,-0.0535,-0.0427,5.246,2.0868,4.5786,-0.0924,-0.0535,-0.0427,5.1406,2.0767,4.589,5.5256,1.4732,7.8837,1,0,0,0.0,Near
2089,57.56, baby_yoda, Juguetes,5.1048,2.0762,4.6141,-0.094,-0.0542,-0.0482,5.2412,2.0908,4.6005,-0.094,-0.0542,-0.0482,5.1359,2.0796,4.611,5.4502,1.5908,7.2418,1,0,0,0.0,Near
2089,57.56, octopus_teddy, Juguetes,5.1048,2.0762,4.6141,-0.094,-0.0542,-0.0482,5.2412,2.0908,4.6005,-0.094,-0.0542,-0.0482,5.1359,2.0796,4.611,5.527,1.4714,7.8846,1,0,0,0.0,Near
2089,57.58, baby_yoda, Juguetes,5.1048,2.0762,4.6141,-0.094,-0.0542,-0.0482,5.2412,2.0908,4.6005,-0.094,-0.0542,-0.0482,5.1359,2.0796,4.611,5.4502,1.5908,7.2418,1,0,0,0.0,Near
2089,57.58, octopus_teddy, Juguetes,5.1048,2.0762,4.6141,-0.094,-0.0542,-0.0482,5.2412,2.0908,4.6005,-0.094,-0.0542,-0.0482,5.1359,2.0796,4.611,5.527,1.4714,7.8846,1,0,0,0.0,Near
2090,57.6, baby_yoda, Juguetes,5.1005,2.0753,4.6351,-0.0873,-0.0574,-0.0495,5.2368,2.0902,4.6206,-0.0873,-0.0574,-0.0495,5.1316,2.0787,4.6318,5.4579,1.6324,7.2344,1,0,0,0.0,Near
2090,57.6, octopus_teddy, Juguetes,5.1005,2.0753,4.6351,-0.0873,-0.0574,-0.0495,5.2368,2.0902,4.6206,-0.0873,-0.0574,-0.0495,5.1316,2.0787,4.6318,5.5384,1.5223,7.8769,1,0,0,0.0,Near
2091,57.62, baby_yoda, Juguetes,5.0964,2.0733,4.6553,-0.0922,-0.0604,-0.0494,5.2326,2.0883,4.64,-0.0922,-0.0604,-0.0494,5.1274,2.0767,4.6518,5.468,1.6091,7.2269,1,0,0,0.0,Near
2091,57.62, octopus_teddy, Juguetes,5.0964,2.0733,4.6553,-0.0922,-0.0604,-0.0494,5.2326,2.0883,4.64,-0.0922,-0.0604,-0.0494,5.1274,2.0767,4.6518,5.5546,1.4903,7.8816,1,0,0,0.0,Near
2091,57.64, baby_yoda, Juguetes,5.0964,2.0733,4.6553,-0.0922,-0.0604,-0.0494,5.2326,2.0883,4.64,-0.0922,-0.0604,-0.0494,5.1274,2.0767,4.6518,5.468,1.6091,7.2269,1,0,0,0.0,Near
2091,57.64, octopus_teddy, Juguetes,5.0964,2.0733,4.6553,-0.0922,-0.0604,-0.0494,5.2326,2.0883,4.64,-0.0922,-0.0604,-0.0494,5.1274,2.0767,4.6518,5.5546,1.4903,7.8816,1,0,0,0.0,Near
2092,57.66, baby_yoda, Juguetes,5.0923,2.0724,4.6762,-0.0959,-0.0625,-0.0525,5.2283,2.0884,4.6605,-0.0959,-0.0625,-0.0525,5.1233,2.076,4.6726,5.4744,1.5948,7.2231,1,0,0,0.0,Near
2092,57.66, octopus_teddy, Juguetes,5.0923,2.0724,4.6762,-0.0959,-0.0625,-0.0525,5.2283,2.0884,4.6605,-0.0959,-0.0625,-0.0525,5.1233,2.076,4.6726,5.5673,1.4676,7.8973,1,0,0,0.0,Near
2093,57.68, baby_yoda, Juguetes,5.0885,2.0698,4.6967,-0.0969,-0.0641,-0.0534,5.2244,2.0861,4.6806,-0.0969,-0.0641,-0.0534,5.1195,2.0735,4.693,5.4766,1.5919,7.222,1,0,0,0.0,Near
2093,57.68, octopus_teddy, Juguetes,5.0885,2.0698,4.6967,-0.0969,-0.0641,-0.0534,5.2244,2.0861,4.6806,-0.0969,-0.0641,-0.0534,5.1195,2.0735,4.693,5.5732,1.4616,7.9062,1,0,0,0.0,Near
