Frame,Timestamp,Product/AOI,Section/Shelf,EyeLeftPosition_x,EyeLeftPosition_y,EyeLeftPosition_z,EyeLeftRotation_x,EyeLeftRotation_y,EyeLeftRotation_z,EyeRightPosition_x,EyeRightPosition_y,EyeRightPosition_z,EyeRightRotation_x,EyeRightRotation_y,EyeRightRotation_z,HMD_x,HMD_y,HMD_z,RCHit_x,RCHit_y,RCHit_z,fixation,fixation_start,fixation_end,fixation_duration,Zone
1898,52.26, Bottom, ShelfFashion1,5.0747,2.0715,6.8758,0.0531,0.9839,-0.1509,4.9393,2.0826,6.8521,0.0531,0.9839,-0.1509,5.0439,2.074,6.8704,5.5309,1.0119,3.5938,0,0,0,0.0,Near
1898,52.28, Bottom, ShelfFashion1,5.0747,2.0715,6.8758,0.0531,0.9839,-0.1509,4.9393,2.0826,6.8521,0.0531,0.9839,-0.1509,5.0439,2.074,6.8704,5.5309,1.0119,3.5938,0,0,0,0.0,Near
1907,52.52, Top, ShelfFashion1,5.1933,2.0685,4.3667,-0.1453,-0.692,0.0967,5.1965,2.0775,4.2292,-0.1453,-0.692,0.0967,5.194,2.0705,4.3354,5.4821,1.9672,4.3354,0,0,0,0.0,Far
1908,52.54, Top, ShelfFashion1,5.1914,2.0673,4.3726,-0.1462,-0.6942,0.1004,5.1936,2.0759,4.235,-0.1462,-0.6942,0.1004,5.1919,2.0692,4.3412,5.4821,1.9631,4.3393,0,0,0,0.0,Far
1909,52.56, Top, ShelfFashion1,5.1893,2.0669,4.3788,-0.1492,-0.697,0.1038,5.1902,2.0757,4.2412,-0.1492,-0.697,0.1038,5.1895,2.0689,4.3474,5.4821,1.9589,4.3424,0,0,0,0.0,Far
1909,52.58, Top, ShelfFashion1,5.1893,2.0669,4.3788,-0.1492,-0.697,0.1038,5.1902,2.0757,4.2412,-0.1492,-0.697,0.1038,5.1895,2.0689,4.3474,5.4821,1.9589,4.3424,0,0,0,0.0,Far
1910,52.6, Top, ShelfFashion1,5.1868,2.0671,4.3855,-0.1519,-0.7,0.1074,5.1864,2.076,4.2479,-0.1519,-0.7,0.1074,5.1867,2.0692,4.3541,5.4821,1.9552,4.3458,0,0,0,0.0,Far
1911,52.62, Top, ShelfFashion1,5.1841,2.0671,4.3928,-0.155,-0.7016,0.1092,5.1829,2.0764,4.2552,-0.155,-0.7016,0.1092,5.1838,2.0692,4.3614,5.4821,1.9518,4.3509,0,0,0,0.0,Far
1911,52.64, Top, ShelfFashion1,5.1841,2.0671,4.3928,-0.155,-0.7016,0.1092,5.1829,2.0764,4.2552,-0.155,-0.7016,0.1092,5.1838,2.0692,4.3614,5.4821,1.9518,4.3509,0,0,0,0.0,Far
1912,52.66, Top, ShelfFashion1,5.1816,2.0666,4.4002,-0.1544,-0.7019,0.1079,5.1804,2.0761,4.2627,-0.1544,-0.7019,0.1079,5.1813,2.0688,4.3689,5.4821,1.9513,4.3582,0,0,0,0.0,Far
1913,52.68, Top, ShelfFashion1,5.1792,2.0664,4.4076,-0.1539,-0.7023,0.1067,5.1779,2.076,4.2701,-0.1539,-0.7023,0.1067,5.1789,2.0686,4.3763,5.4821,1.951,4.3652,0,0,0,0.0,Far
1914,52.7, Top, ShelfFashion1,5.1764,2.0648,4.4146,-0.1542,-0.7006,0.1054,5.1758,2.0746,4.277,-0.1542,-0.7006,0.1054,5.1762,2.0671,4.3832,5.4821,1.9489,4.3736,0,0,0,0.0,Far
1914,52.72, Top, ShelfFashion1,5.1764,2.0648,4.4146,-0.1542,-0.7006,0.1054,5.1758,2.0746,4.277,-0.1542,-0.7006,0.1054,5.1762,2.0671,4.3832,5.4821,1.9489,4.3736,0,0,0,0.0,Far
1915,52.74, Top, ShelfFashion1,5.1736,2.0643,4.4213,-0.1558,-0.6992,0.109,5.1734,2.0736,4.2838,-0.1558,-0.6992,0.109,5.1736,2.0664,4.39,5.4821,1.9446,4.3812,0,0,0,0.0,Far
1916,52.76, Top, ShelfFashion1,5.171,2.0638,4.4273,-0.157,-0.6992,0.1119,5.1706,2.0728,4.2897,-0.157,-0.6992,0.1119,5.1709,2.0658,4.396,5.4821,1.9408,4.3869,0,0,0,0.0,Far
1916,52.78, Top, ShelfFashion1,5.171,2.0638,4.4273,-0.157,-0.6992,0.1119,5.1706,2.0728,4.2897,-0.157,-0.6992,0.1119,5.1709,2.0658,4.396,5.4821,1.9408,4.3869,0,0,0,0.0,Far
1917,52.8, Top, ShelfFashion1,5.1683,2.0634,4.4329,-0.1594,-0.7005,0.1141,5.1672,2.0726,4.2953,-0.1594,-0.7005,0.1141,5.168,2.0655,4.4015,5.4821,1.937,4.3905,0,0,0,0.0,Far
1918,52.82, Top, ShelfFashion1,5.1659,2.0631,4.4381,-0.1617,-0.7028,0.1154,5.1639,2.0727,4.3006,-0.1617,-0.7028,0.1154,5.1655,2.0653,4.4067,5.4821,1.9338,4.3929,0,0,0,0.0,Far
1919,52.84, Top, ShelfFashion1,5.1641,2.0632,4.4428,-0.1642,-0.7059,0.116,5.1609,2.0734,4.3053,-0.1642,-0.7059,0.116,5.1634,2.0655,4.4114,5.4821,1.9315,4.3939,0,0,0,0.0,Far
1919,52.86, Top, ShelfFashion1,5.1641,2.0632,4.4428,-0.1642,-0.7059,0.116,5.1609,2.0734,4.3053,-0.1642,-0.7059,0.116,5.1634,2.0655,4.4114,5.4821,1.9315,4.3939,0,0,0,0.0,Far
1920,52.88, Top, ShelfFashion1,5.1631,2.0626,4.4469,-0.1651,-0.7115,0.1183,5.1575,2.0731,4.3096,-0.1651,-0.7115,0.1183,5.1618,2.065,4.4156,5.4821,1.9288,4.3923,0,0,0,0.0,Far
1921,52.9, Top, ShelfFashion1,5.1616,2.0616,4.4508,-0.1679,-0.7156,0.1202,5.1543,2.0726,4.3135,-0.1679,-0.7156,0.1202,5.1599,2.0641,4.4195,5.4821,1.9245,4.3911,0,0,0,0.0,Far
1921,52.92, Top, ShelfFashion1,5.1616,2.0616,4.4508,-0.1679,-0.7156,0.1202,5.1543,2.0726,4.3135,-0.1679,-0.7156,0.1202,5.1599,2.0641,4.4195,5.4821,1.9245,4.3911,0,0,0,0.0,Far
1922,52.94, Top, ShelfFashion1,5.1606,2.0613,4.4546,-0.1698,-0.7201,0.1206,5.1514,2.073,4.3175,-0.1698,-0.7201,0.1206,5.1585,2.064,4.4234,5.4821,1.9226,4.3897,0,0,0,0.0,Far
1923,52.96, Top, ShelfFashion1,5.1595,2.0608,4.4585,-0.1715,-0.7246,0.1228,5.1485,2.0729,4.3215,-0.1715,-0.7246,0.1228,5.157,2.0636,4.4272,5.4821,1.9194,4.3883,0,0,0,0.0,Near
1924,52.98, Top, ShelfFashion1,5.1583,2.0601,4.461,-0.174,-0.7286,0.125,5.1455,2.0726,4.3243,-0.174,-0.7286,0.125,5.1554,2.063,4.4298,5.4821,1.9154,4.3857,0,0,0,0.0,Near
1924,53.0, Top, ShelfFashion1,5.1583,2.0601,4.461,-0.174,-0.7286,0.125,5.1455,2.0726,4.3243,-0.174,-0.7286,0.125,5.1554,2.063,4.4298,5.4821,1.9154,4.3857,0,0,0,0.0,Near
1925,53.02, Top, ShelfFashion1,5.1576,2.0594,4.4623,-0.1755,-0.7347,0.1287,5.1421,2.0722,4.3259,-0.1755,-0.7347,0.1287,5.1541,2.0623,4.4312,5.4821,1.911,4.3797,0,0,0,0.0,Near
1926,53.04, Top, ShelfFashion1,5.1575,2.0587,4.4633,-0.1767,-0.7411,0.1333,5.139,2.0716,4.3272,-0.1767,-0.7411,0.1333,5.1533,2.0617,4.4322,5.4821,1.9063,4.3729,0,0,0,0.0,Near
1927,53.06, Top, ShelfFashion1,5.1574,2.0576,4.4618,-0.1761,-0.7496,0.1397,5.1349,2.0701,4.3263,-0.1761,-0.7496,0.1397,5.1522,2.0605,4.4309,5.4821,1.9005,4.3615,0,0,0,0.0,Near
1927,53.08, Top, ShelfFashion1,5.1574,2.0576,4.4618,-0.1761,-0.7496,0.1397,5.1349,2.0701,4.3263,-0.1761,-0.7496,0.1397,5.1522,2.0605,4.4309,5.4821,1.9005,4.3615,0,0,0,0.0,Near
1928,53.1, Top, ShelfFashion1,5.1579,2.0562,4.4581,-0.1744,-0.7624,0.1488,5.1294,2.068,4.3237,-0.1744,-0.7624,0.1488,5.1514,2.0589,4.4274,5.4821,1.8925,4.3426,0,0,0,0.0,Near
1929,53.12, Top, ShelfFashion1,5.1576,2.0539,4.4531,-0.1751,-0.7762,0.1593,5.1224,2.0657,4.3204,-0.1751,-0.7762,0.1593,5.1496,2.0566,4.4229,5.4821,1.8801,4.3189,0,0,0,0.0,Near
1929,53.14, Top, ShelfFashion1,5.1576,2.0539,4.4531,-0.1751,-0.7762,0.1593,5.1224,2.0657,4.3204,-0.1751,-0.7762,0.1593,5.1496,2.0566,4.4229,5.4821,1.8801,4.3189,0,0,0,0.0,Near
1930,53.16, Top, ShelfFashion1,5.1571,2.051,4.4455,-0.1771,-0.7926,0.1724,5.1135,2.0633,4.3152,-0.1771,-0.7926,0.1724,5.1472,2.0538,4.4158,5.4821,1.8622,4.2858,0,0,0,0.0,Near
1931,53.18, Top, ShelfFashion1,5.156,2.0476,4.4361,-0.1797,-0.8109,0.1849,5.1032,2.061,4.3095,-0.1797,-0.8109,0.1849,5.144,2.0506,4.4072,5.4821,1.8402,4.2437,0,0,0,0.0,Near
1932,53.2, Bottom, ShelfFashion1,5.1542,2.0433,4.4259,-0.1835,-0.8288,0.1965,5.0919,2.0586,4.3038,-0.1835,-0.8288,0.1965,5.14,2.0468,4.398,6.0912,1.3977,3.8317,0,0,0,0.0,Near
1932,53.2, Top, ShelfFashion1,5.1542,2.0433,4.4259,-0.1835,-0.8288,0.1965,5.0919,2.0586,4.3038,-0.1835,-0.8288,0.1965,5.14,2.0468,4.398,5.4821,1.8133,4.1943,0,0,0,0.0,Near
1932,53.22, Bottom, ShelfFashion1,5.1542,2.0433,4.4259,-0.1835,-0.8288,0.1965,5.0919,2.0586,4.3038,-0.1835,-0.8288,0.1965,5.14,2.0468,4.398,6.0912,1.3977,3.8317,0,0,0,0.0,Near
1932,53.22, Top, ShelfFashion1,5.1542,2.0433,4.4259,-0.1835,-0.8288,0.1965,5.0919,2.0586,4.3038,-0.1835,-0.8288,0.1965,5.14,2.0468,4.398,5.4821,1.8133,4.1943,0,0,0,0.0,Near
1933,53.24, Bottom, ShelfFashion1,5.1509,2.0387,4.4136,-0.1878,-0.8475,0.2094,5.0787,2.0566,4.2975,-0.1878,-0.8475,0.2094,5.1344,2.0428,4.3871,5.9767,1.3977,3.7632,0,0,0,0.0,Near
1933,53.24, Top, ShelfFashion1,5.1509,2.0387,4.4136,-0.1878,-0.8475,0.2094,5.0787,2.0566,4.2975,-0.1878,-0.8475,0.2094,5.1344,2.0428,4.3871,5.4821,1.7765,4.1295,0,0,0,0.0,Near
1934,53.26, Bottom, ShelfFashion1,5.1485,2.0343,4.4006,-0.1916,-0.8639,0.2196,5.0672,2.0551,4.2912,-0.1916,-0.8639,0.2196,5.1299,2.039,4.3757,5.8772,1.3977,3.6994,0,0,0,0.0,Near
1934,53.26, Top, ShelfFashion1,5.1485,2.0343,4.4006,-0.1916,-0.8639,0.2196,5.0672,2.0551,4.2912,-0.1916,-0.8639,0.2196,5.1299,2.039,4.3757,5.4821,1.7368,4.0569,0,0,0,0.0,Near
1934,53.28, Bottom, ShelfFashion1,5.1485,2.0343,4.4006,-0.1916,-0.8639,0.2196,5.0672,2.0551,4.2912,-0.1916,-0.8639,0.2196,5.1299,2.039,4.3757,5.8772,1.3977,3.6994,0,0,0,0.0,Near
1934,53.28, Top, ShelfFashion1,5.1485,2.0343,4.4006,-0.1916,-0.8639,0.2196,5.0672,2.0551,4.2912,-0.1916,-0.8639,0.2196,5.1299,2.039,4.3757,5.4821,1.7368,4.0569,0,0,0,0.0,Near
1935,53.3, Bottom, ShelfFashion1,5.1463,2.0298,4.3879,-0.1948,-0.8775,0.2279,5.0575,2.0534,4.285,-0.1948,-0.8775,0.2279,5.1261,2.0351,4.3644,5.7894,1.3977,3.6453,0,0,0,0.0,Near
1935,53.3, Top, ShelfFashion1,5.1463,2.0298,4.3879,-0.1948,-0.8775,0.2279,5.0575,2.0534,4.285,-0.1948,-0.8775,0.2279,5.1261,2.0351,4.3644,5.4821,1.693,3.9784,0,0,0,0.0,Near
1936,53.32, Bottom, ShelfFashion1,5.1423,2.0244,4.3754,-0.2008,-0.887,0.2367,5.0477,2.0512,4.2786,-0.2008,-0.887,0.2367,5.1207,2.0305,4.3533,5.7018,1.3977,3.6106,0,0,0,0.0,Near
1936,53.32, Top, ShelfFashion1,5.1423,2.0244,4.3754,-0.2008,-0.887,0.2367,5.0477,2.0512,4.2786,-0.2008,-0.887,0.2367,5.1207,2.0305,4.3533,5.4821,1.637,3.8914,0,0,0,0.0,Near
1937,53.34, Bottom, ShelfFashion1,5.1378,2.0184,4.363,-0.2088,-0.8926,0.2499,5.0388,2.0483,4.2718,-0.2088,-0.8926,0.2499,5.1152,2.0252,4.3422,5.6079,1.3977,3.6013,0,0,0,0.0,Near
1937,53.34, Top, ShelfFashion1,5.1378,2.0184,4.363,-0.2088,-0.8926,0.2499,5.0388,2.0483,4.2718,-0.2088,-0.8926,0.2499,5.1152,2.0252,4.3422,5.4821,1.5579,3.7904,0,0,0,0.0,Near
1937,53.36, Bottom, ShelfFashion1,5.1378,2.0184,4.363,-0.2088,-0.8926,0.2499,5.0388,2.0483,4.2718,-0.2088,-0.8926,0.2499,5.1152,2.0252,4.3422,5.6079,1.3977,3.6013,0,0,0,0.0,Near
1937,53.36, Top, ShelfFashion1,5.1378,2.0184,4.363,-0.2088,-0.8926,0.2499,5.0388,2.0483,4.2718,-0.2088,-0.8926,0.2499,5.1152,2.0252,4.3422,5.4821,1.5579,3.7904,0,0,0,0.0,Near
1938,53.38, Bottom, ShelfFashion1,5.1334,2.0124,4.3513,-0.2154,-0.8963,0.2639,5.0305,2.045,4.2655,-0.2154,-0.8963,0.2639,5.11,2.0199,4.3317,5.5309,1.3857,3.5865,0,0,0,0.0,Near
1938,53.38, Top, ShelfFashion1,5.1334,2.0124,4.3513,-0.2154,-0.8963,0.2639,5.0305,2.045,4.2655,-0.2154,-0.8963,0.2639,5.11,2.0199,4.3317,5.4821,1.4591,3.6728,0,0,0,0.0,Near
1949,53.68, Bottom, ShelfFashion1,5.135,2.0009,4.2901,-0.197,-0.8808,0.3182,5.031,2.0233,4.2023,-0.197,-0.8808,0.3182,5.1113,2.006,4.2701,5.5309,1.272,3.5856,0,0,0,0.0,Near
1950,53.7, Bottom, ShelfFashion1,5.1413,2.0039,4.2915,-0.197,-0.8725,0.311,5.0425,2.0238,4.1974,-0.197,-0.8725,0.311,5.1188,2.0085,4.2701,5.5309,1.3788,3.7053,0,0,0,0.0,Near
1950,53.7, Top, ShelfFashion1,5.1413,2.0039,4.2915,-0.197,-0.8725,0.311,5.0425,2.0238,4.1974,-0.197,-0.8725,0.311,5.1188,2.0085,4.2701,5.4821,1.4533,3.7721,0,0,0,0.0,Near
1950,53.72, Bottom, ShelfFashion1,5.1413,2.0039,4.2915,-0.197,-0.8725,0.311,5.0425,2.0238,4.1974,-0.197,-0.8725,0.311,5.1188,2.0085,4.2701,5.5309,1.3788,3.7053,0,0,0,0.0,Near
1950,53.72, Top, ShelfFashion1,5.1413,2.0039,4.2915,-0.197,-0.8725,0.311,5.0425,2.0238,4.1974,-0.197,-0.8725,0.311,5.1188,2.0085,4.2701,5.4821,1.4533,3.7721,0,0,0,0.0,Near
1951,53.74, Bottom, ShelfFashion1,5.1481,2.0072,4.2955,-0.1944,-0.8608,0.3022,5.0565,2.0233,4.1937,-0.1944,-0.8608,0.3022,5.1272,2.0108,4.2723,5.5944,1.3977,3.7547,0,0,0,0.0,Near
1951,53.74, Top, ShelfFashion1,5.1481,2.0072,4.2955,-0.1944,-0.8608,0.3022,5.0565,2.0233,4.1937,-0.1944,-0.8608,0.3022,5.1272,2.0108,4.2723,5.4821,1.5451,3.8791,0,0,0,0.0,Near
1952,53.76, Bottom, ShelfFashion1,5.1557,2.0116,4.3009,-0.1911,-0.8454,0.293,5.0729,2.0235,4.1913,-0.1911,-0.8454,0.293,5.1368,2.0143,4.2759,5.6783,1.3977,3.7993,0,0,0,0.0,Near
1952,53.76, Top, ShelfFashion1,5.1557,2.0116,4.3009,-0.1911,-0.8454,0.293,5.0729,2.0235,4.1913,-0.1911,-0.8454,0.293,5.1368,2.0143,4.2759,5.4821,1.6211,3.9719,0,0,0,0.0,Near
1952,53.78, Bottom, ShelfFashion1,5.1557,2.0116,4.3009,-0.1911,-0.8454,0.293,5.0729,2.0235,4.1913,-0.1911,-0.8454,0.293,5.1368,2.0143,4.2759,5.6783,1.3977,3.7993,0,0,0,0.0,Near
1952,53.78, Top, ShelfFashion1,5.1557,2.0116,4.3009,-0.1911,-0.8454,0.293,5.0729,2.0235,4.1913,-0.1911,-0.8454,0.293,5.1368,2.0143,4.2759,5.4821,1.6211,3.9719,0,0,0,0.0,Near
1953,53.8, Bottom, ShelfFashion1,5.1623,2.0163,4.3068,-0.1861,-0.8274,0.2839,5.0892,2.0237,4.1902,-0.1861,-0.8274,0.2839,5.1456,2.0179,4.2802,5.7644,1.3977,3.8528,0,0,0,0.0,Near
1953,53.8, Top, ShelfFashion1,5.1623,2.0163,4.3068,-0.1861,-0.8274,0.2839,5.0892,2.0237,4.1902,-0.1861,-0.8274,0.2839,5.1456,2.0179,4.2802,5.4821,1.6807,4.0478,0,0,0,0.0,Near
1954,53.82, Bottom, ShelfFashion1,5.1687,2.0215,4.313,-0.1832,-0.809,0.2742,5.1053,2.0256,4.1906,-0.1832,-0.809,0.2742,5.1542,2.0224,4.2851,5.844,1.3977,3.9072,0,0,0,0.0,Adjacent
1954,53.82, Top, ShelfFashion1,5.1687,2.0215,4.313,-0.1832,-0.809,0.2742,5.1053,2.0256,4.1906,-0.1832,-0.809,0.2742,5.1542,2.0224,4.2851,5.4821,1.7254,4.1055,0,0,0,0.0,Adjacent
1955,53.84, Bottom, ShelfFashion1,5.1752,2.0264,4.32,-0.1833,-0.7876,0.2616,5.1231,2.0282,4.1923,-0.1833,-0.7876,0.2616,5.1633,2.0268,4.2908,5.9263,1.3977,3.9709,0,0,0,0.0,Adjacent
1955,53.84, Top, ShelfFashion1,5.1752,2.0264,4.32,-0.1833,-0.7876,0.2616,5.1231,2.0282,4.1923,-0.1833,-0.7876,0.2616,5.1633,2.0268,4.2908,5.4821,1.764,4.1571,0,0,0,0.0,Adjacent
1955,53.86, Bottom, ShelfFashion1,5.1752,2.0264,4.32,-0.1833,-0.7876,0.2616,5.1231,2.0282,4.1923,-0.1833,-0.7876,0.2616,5.1633,2.0268,4.2908,5.9263,1.3977,3.9709,0,0,0,0.0,Adjacent
1955,53.86, Top, ShelfFashion1,5.1752,2.0264,4.32,-0.1833,-0.7876,0.2616,5.1231,2.0282,4.1923,-0.1833,-0.7876,0.2616,5.1633,2.0268,4.2908,5.4821,1.764,4.1571,0,0,0,0.0,Adjacent
1956,53.88, Bottom, ShelfFashion1,5.18,2.0306,4.3272,-0.181,-0.7666,0.2493,5.1386,2.0301,4.1956,-0.181,-0.7666,0.2493,5.1706,2.0305,4.2972,6.0056,1.3977,4.0371,0,0,0,0.0,Adjacent
1956,53.88, Top, ShelfFashion1,5.18,2.0306,4.3272,-0.181,-0.7666,0.2493,5.1386,2.0301,4.1956,-0.181,-0.7666,0.2493,5.1706,2.0305,4.2972,5.4821,1.7944,4.2001,0,0,0,0.0,Adjacent
1957,53.9, Bottom, ShelfFashion1,5.1843,2.0343,4.334,-0.1832,-0.7469,0.2379,5.1527,2.0331,4.1998,-0.1832,-0.7469,0.2379,5.1771,2.0341,4.3034,6.065,1.3977,4.1003,0,0,0,0.0,Adjacent
1957,53.9, Top, ShelfFashion1,5.1843,2.0343,4.334,-0.1832,-0.7469,0.2379,5.1527,2.0331,4.1998,-0.1832,-0.7469,0.2379,5.1771,2.0341,4.3034,5.4821,1.8154,4.2336,0,0,0,0.0,Adjacent
1957,53.92, Bottom, ShelfFashion1,5.1843,2.0343,4.334,-0.1832,-0.7469,0.2379,5.1527,2.0331,4.1998,-0.1832,-0.7469,0.2379,5.1771,2.0341,4.3034,6.065,1.3977,4.1003,0,0,0,0.0,Adjacent
1957,53.92, Top, ShelfFashion1,5.1843,2.0343,4.334,-0.1832,-0.7469,0.2379,5.1527,2.0331,4.1998,-0.1832,-0.7469,0.2379,5.1771,2.0341,4.3034,5.4821,1.8154,4.2336,0,0,0,0.0,Adjacent
1958,53.94, Bottom, ShelfFashion1,5.1881,2.0369,4.3393,-0.1864,-0.732,0.226,5.1641,2.0362,4.2035,-0.1864,-0.732,0.226,5.1826,2.0367,4.3084,6.1138,1.3977,4.1473,0,0,0,0.0,Adjacent
1958,53.94, Top, ShelfFashion1,5.1881,2.0369,4.3393,-0.1864,-0.732,0.226,5.1641,2.0362,4.2035,-0.1864,-0.732,0.226,5.1826,2.0367,4.3084,5.4821,1.8312,4.2565,0,0,0,0.0,Adjacent
1959,53.96, Bottom, ShelfFashion1,5.1914,2.0388,4.3447,-0.1861,-0.7197,0.2158,5.1736,2.038,4.2079,-0.1861,-0.7197,0.2158,5.1873,2.0386,4.3135,6.1623,1.3977,4.1902,0,0,0,0.0,Adjacent
1959,53.96, Top, ShelfFashion1,5.1914,2.0388,4.3447,-0.1861,-0.7197,0.2158,5.1736,2.038,4.2079,-0.1861,-0.7197,0.2158,5.1873,2.0386,4.3135,5.4821,1.8448,4.2762,0,0,0,0.0,Adjacent
1960,53.98, Top, ShelfFashion1,5.1928,2.0381,4.3503,-0.1985,-0.7076,0.2041,5.1811,2.0405,4.2129,-0.1985,-0.7076,0.2041,5.1901,2.0387,4.3189,5.4821,1.8477,4.2909,0,0,0,0.0,Adjacent
1960,54.0, Top, ShelfFashion1,5.1928,2.0381,4.3503,-0.1985,-0.7076,0.2041,5.1811,2.0405,4.2129,-0.1985,-0.7076,0.2041,5.1901,2.0387,4.3189,5.4821,1.8477,4.2909,0,0,0,0.0,Adjacent
1961,54.02, Top, ShelfFashion1,5.1952,2.0402,4.3556,-0.2005,-0.7001,0.2013,5.1867,2.0425,4.218,-0.2005,-0.7001,0.2013,5.1933,2.0407,4.3242,5.4821,1.8526,4.3033,0,0,0,0.0,Adjacent
1962,54.04, Top, ShelfFashion1,5.1978,2.0419,4.3602,-0.2002,-0.6986,0.1967,5.1904,2.0448,4.2225,-0.2002,-0.6986,0.1967,5.1961,2.0426,4.3288,5.4821,1.8594,4.3097,0,0,0,0.0,Adjacent
1963,54.06, Top, ShelfFashion1,5.1992,2.0425,4.3656,-0.2068,-0.6975,0.1894,5.193,2.0479,4.2279,-0.2068,-0.6975,0.1894,5.1978,2.0437,4.3342,5.4821,1.8623,4.3144,0,0,0,0.0,Adjacent
1963,54.08, Top, ShelfFashion1,5.1992,2.0425,4.3656,-0.2068,-0.6975,0.1894,5.193,2.0479,4.2279,-0.2068,-0.6975,0.1894,5.1978,2.0437,4.3342,5.4821,1.8623,4.3144,0,0,0,0.0,Adjacent
1964,54.1, Top, ShelfFashion1,5.2003,2.0434,4.371,-0.2118,-0.6964,0.1855,5.195,2.0503,4.2334,-0.2118,-0.6964,0.1855,5.1991,2.0449,4.3397,5.4821,1.8638,4.3196,0,0,0,0.0,Adjacent
1965,54.12, Top, ShelfFashion1,5.2013,2.044,4.3766,-0.2165,-0.6964,0.1817,5.1963,2.0525,4.2391,-0.2165,-0.6964,0.1817,5.2001,2.0459,4.3453,5.4821,1.865,4.3238,0,0,0,0.0,Adjacent
1965,54.14, Top, ShelfFashion1,5.2013,2.044,4.3766,-0.2165,-0.6964,0.1817,5.1963,2.0525,4.2391,-0.2165,-0.6964,0.1817,5.2001,2.0459,4.3453,5.4821,1.865,4.3238,0,0,0,0.0,Adjacent
1966,54.16, Top, ShelfFashion1,5.2027,2.0457,4.3817,-0.2144,-0.7018,0.1802,5.1958,2.0547,4.2443,-0.2144,-0.7018,0.1802,5.2012,2.0478,4.3504,5.4821,1.8696,4.3247,0,0,0,0.0,Adjacent
1967,54.18, Top, ShelfFashion1,5.2038,2.0464,4.3871,-0.2113,-0.7072,0.1739,5.1954,2.0564,4.2499,-0.2113,-0.7072,0.1739,5.2019,2.0487,4.3558,5.4821,1.8765,4.3262,0,0,0,0.0,Adjacent
1968,54.2, Top, ShelfFashion1,5.2036,2.0471,4.3936,-0.2094,-0.7102,0.1696,5.1944,2.0577,4.2564,-0.2094,-0.7102,0.1696,5.2015,2.0495,4.3623,5.4821,1.8806,4.3306,0,0,0,0.0,Adjacent
1968,54.22, Top, ShelfFashion1,5.2036,2.0471,4.3936,-0.2094,-0.7102,0.1696,5.1944,2.0577,4.2564,-0.2094,-0.7102,0.1696,5.2015,2.0495,4.3623,5.4821,1.8806,4.3306,0,0,0,0.0,Adjacent
1969,54.24, Top, ShelfFashion1,5.2018,2.0475,4.3998,-0.2061,-0.7151,0.1705,5.1906,2.0578,4.2627,-0.2061,-0.7151,0.1705,5.1993,2.0499,4.3685,5.4821,1.8808,4.3328,0,0,0,0.0,Adjacent
1970,54.26, Top, ShelfFashion1,5.2001,2.0485,4.4065,-0.204,-0.7201,0.1668,5.1873,2.0595,4.2697,-0.204,-0.7201,0.1668,5.1971,2.0511,4.3753,5.4821,1.8839,4.3353,0,0,0,0.0,Adjacent
1970,54.28, Top, ShelfFashion1,5.2001,2.0485,4.4065,-0.204,-0.7201,0.1668,5.1873,2.0595,4.2697,-0.204,-0.7201,0.1668,5.1971,2.0511,4.3753,5.4821,1.8839,4.3353,0,0,0,0.0,Adjacent
1971,54.3, Top, ShelfFashion1,5.1978,2.0496,4.4137,-0.2017,-0.7243,0.1632,5.1836,2.0612,4.2771,-0.2017,-0.7243,0.1632,5.1946,2.0522,4.3826,5.4821,1.8869,4.3388,0,0,0,0.0,Adjacent
1972,54.32, Top, ShelfFashion1,5.1953,2.0514,4.421,-0.1983,-0.7286,0.1628,5.1794,2.0627,4.2845,-0.1983,-0.7286,0.1628,5.1917,2.054,4.3899,5.4821,1.8889,4.3425,0,0,0,0.0,Adjacent
1973,54.34, Top, ShelfFashion1,5.1931,2.0533,4.4282,-0.1939,-0.7343,0.1606,5.1752,2.0646,4.292,-0.1939,-0.7343,0.1606,5.189,2.0559,4.3971,5.4821,1.8929,4.345,0,0,0,0.0,Adjacent
1973,54.36, Top, ShelfFashion1,5.1931,2.0533,4.4282,-0.1939,-0.7343,0.1606,5.1752,2.0646,4.292,-0.1939,-0.7343,0.1606,5.189,2.0559,4.3971,5.4821,1.8929,4.345,0,0,0,0.0,Adjacent
1974,54.38, Top, ShelfFashion1,5.1913,2.0549,4.4355,-0.1892,-0.7413,0.1591,5.1707,2.0662,4.2996,-0.1892,-0.7413,0.1591,5.1866,2.0574,4.4045,5.4821,1.8962,4.3462,0,0,0,0.0,Adjacent
1975,54.4, Top, ShelfFashion1,5.1895,2.056,4.4435,-0.1853,-0.7472,0.1565,5.1666,2.0675,4.308,-0.1853,-0.7472,0.1565,5.1842,2.0586,4.4126,5.4821,1.8994,4.349,0,0,0,0.0,Adjacent
1975,54.42, Top, ShelfFashion1,5.1895,2.056,4.4435,-0.1853,-0.7472,0.1565,5.1666,2.0675,4.308,-0.1853,-0.7472,0.1565,5.1842,2.0586,4.4126,5.4821,1.8994,4.349,0,0,0,0.0,Adjacent
1976,54.44, Top, ShelfFashion1,5.1879,2.0564,4.4508,-0.1825,-0.7527,0.1549,5.1629,2.0681,4.3157,-0.1825,-0.7527,0.1549,5.1822,2.0591,4.42,5.4821,1.9009,4.3508,0,0,0,0.0,Adjacent
